FID,SCD,STR_NAME,BEZANZ,BEZLISTE,GUELTIG_AB,GIP_OBJECTID,NAMECAT,NAMECAT_NAME
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fc8,10295,Häuserl-am-Roan-Brücke,2,17|19,1993-03-15,10007575,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fc9,10301,Grünauerbrücke,1,13,1984-03-09,10007581,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fca,01578,Grashofgasse,1,1,1973-05-03,10001533,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fcb,03300,Mühlhäufelweg,1,22,1928-03-07,10003228,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fcc,00034,Afrikanergasse,1,2,1862-01-01,10000033,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fcd,02223,Johann-Hörbiger-Gasse,1,23,1973-01-05,10002165,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fce,01727,Hafnersteig,1,1,1973-05-03,10001678,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fcf,02090,Hüttelbergstraße,1,14,1894-01-01,10002035,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd0,01937,Herndlgasse,1,10,1850-01-01,10001883,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd1,71607,KG Großjedlersdorf II,1,21,1983-10-13,10010766,7253,Katastralgemeinde
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd2,01911,Henckellgasse,1,14,1930-01-22,10001857,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd3,05082,Viktor-Leon-Gasse,1,13,1955-06-08,10004977,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd4,90506,Liesing Frachtenbahnhof,1,23,1973-01-05,10010930,1306,Bahnhof
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd5,06484,Maria-Restituta-Platz,1,20,2000-09-12,10387700,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd6,06485,Johannes-von-Gott-Platz,1,2,2008-03-04,10387701,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd7,20227,Ernst-Lichtblau-Park,1,5,2000-09-12,10387706,7252,Park
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd8,12640,Leonie-Rysanek-Weg,1,22,2014-12-02,10389340,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fd9,06491,Marianne-Hainisch-Gasse,1,3,2002-03-05,10389553,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fda,10392,Sportplatzbrücke,1,21,1985-10-28,10007670,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fdb,10393,Grünbrücke Islamisches Zentrum,1,21,1985-10-28,10007671,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fdc,12739,Gewidmete Verkehrsfläche,1,19,2010-04-30,10469040,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fdd,18494,Ambulatorium Süd,1,10,2002-09-16,10398752,10001,Objektname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fde,18499,Twin Tower B,1,10,2002-09-20,10398841,10001,Objektname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fdf,16594,KLG Sommerheim (Gr.Süd),1,12,2012-04-04,10377506,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe0,06473,Aristides-de-Sousa-Mendes-Promenade,1,22,2000-01-18,10379627,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe1,09842,Mühlhausergasse,1,22,2008-12-02,10007146,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe2,10059,Markthallenbrücke,1,3,1911-08-24,10007348,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe3,06506,Am Russwasser,1,22,2006-03-06,10393822,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe4,06888,Clarplatz,1,13,2009-11-03,10477314,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe5,22252,Sportplatz Red Star,1,16,2013-02-11,10010619,20020,Sportplatz
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe6,22292,Sportplatz WAT Liesing,1,23,2013-02-18,10010659,20020,Sportplatz
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe7,09120,Am Johannesberg,1,10,1989-11-09,10006551,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe8,09137,Susi-Nicoletti-Weg,1,10,2016-04-05,10006565,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fe9,09138,Kurt-Tichy-Gasse,1,10,2004-01-20,10006566,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fea,09143,Klasterskygasse,1,10,1971-09-07,10006571,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5feb,18227,Mukischer Grund,1,22,1973-01-05,10009938,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fec,18305,Stephaniewarte,1,19,1973-01-05,10010012,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fed,18326,Weißgerberufer,1,3,1973-01-05,10010032,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fee,18393,Beschußamt,1,22,1980-02-14,10010096,10001,Objektname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fef,06720,Maria-Lassnig-Straße,1,10,2016-04-05,10477121,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff0,06721,Eva-Zilcher-Gasse,1,10,2016-04-05,10477122,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff1,10083,Gadnergassenbrücke,1,11,1989-05-11,10007372,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff2,04846,Teichgasse,1,17,1856-06-30,10004745,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff3,04849,Telekygasse,1,19,1963-07-10,10004748,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff4,04862,Teuffenbachstraße,1,2,1898-01-26,10004761,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff5,12133,Gewidmete Verkehrsfläche,1,22,1979-04-26,10008241,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff6,08019,B225,4,10|11|12|23,2002-05-30,10006284,1111,Landesstraße B
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff7,08023,B1,10,1|3|4|5|6|12|13|14|15|2,2002-05-30,10006288,1111,Landesstraße B
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff8,08036,B13a,1,23,2002-05-30,10006298,1111,Landesstraße B
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ff9,00111,Am Badfeld,1,23,1973-01-05,10000107,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ffa,12634,Henriette-von-Nassau-Weg,1,22,2009-05-05,10381170,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ffb,04532,Sillerweg,1,11,1973-01-05,10004433,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ffc,18453,Museumsquartier,1,7,2000-05-24,10380466,33040,Museum
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ffd,90006,U-Bahn Station Heiligenstadt,1,19,1973-01-05,10010828,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5ffe,90053,U-Bahn Station Zieglergasse,2,7|6,1985-01-17,10010875,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_5fff,06296,Adelheid-Popp-Gasse,1,22,2011-03-01,10006119,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6000,06306,Clara-Zetkin-Gasse,1,22,2004-10-18,10006129,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6001,06307,Hilde-Hannak-Gasse,1,22,2004-05-04,10006130,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6002,06311,Nippongasse,1,22,2003-01-21,10006134,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6003,06321,Am Hofgartel,1,11,1996-07-31,10006144,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6004,06408,Gewidmete Verkehrsfläche,1,22,2010-11-26,10006229,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6005,06421,Gewidmete Verkehrsfläche,1,22,1998-03-03,10006242,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6006,06722,Hlawkagasse,1,10,2011-06-07,10477123,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6007,06723,Marianne-Pollak-Gasse,1,10,2011-06-07,10477124,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6008,05615,Marsweg,1,22,1973-01-05,10005494,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6009,10500,Johannserbrücke,1,13,1989-05-19,10007777,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_600a,10507,Zweiter Rosenbachsteg,1,14,1989-06-01,10007784,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_600b,10510,Schweinerner-Frack-Steg,1,14,1989-06-01,10007787,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_600c,10524,Kolbetersteg,1,14,1989-06-01,10007801,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_600d,10583,Durchlaß 1937,1,19,2014-07-21,10007860,10071,lokaler (interner) Straßenname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_600e,12145,Frederick-Loewe-Weg,1,22,1995-11-09,10008253,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_600f,12152,August-Kronberger-Weg,1,10,1995-09-21,10008260,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6010,12090,Max-Patat-Weg,1,19,1997-12-05,10008200,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6011,02275,Josef-Wakovsky-Gasse,1,21,1960-01-20,10002216,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6012,03688,Pilzgasse,1,21,1919-06-30,10003608,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6013,02406,Katzensteig,1,1,1755-01-01,10002347,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6014,01757,Halbgasse,1,7,1973-05-03,10001707,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6015,04045,Rotenhausgasse,1,9,1862-06-30,10003960,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6016,01607,Griepenkerlgasse,1,13,1924-01-09,10001561,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6017,06707,Rudolf-Friedl-Stiege,1,19,2008-10-07,10475139,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6018,06709,Carl-Szokoll-Platz,1,9,2008-10-07,10475141,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6019,14345,Albert-Schultz-Hof,1,22,2008-10-07,10475689,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_601a,14346,Manfred-Ackermann-Hof,1,20,2008-10-07,10475690,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_601b,14344,Kurt-Steyrer-Hof,1,3,2008-10-07,10475887,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_601c,04029,Rosenweg,1,11,1973-01-05,10003945,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_601d,06697,Grellgasse,1,21,2011-03-01,10475027,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_601e,06696,Welthandelsplatz,1,2,2012-11-27,10475026,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_601f,06701,Gombrichgasse,1,10,2009-06-02,10475031,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6020,04524,Silberwurzweg,1,22,1960-09-28,10004425,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6021,04588,Sorbaitgasse,1,15,1894-06-30,10004489,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6022,10817,Loiblbrunnenbrücke,2,14|16,1995-09-14,10008094,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6023,10846,Steg Kollegium Kalksburg,1,23,1998-11-13,10008123,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6024,12073,Siegfried-Charoux-Weg,1,14,1977-02-14,10008187,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6025,12108,Rudolf-Maier-Weg,1,21,2017-05-09,10008217,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6026,14189,Rabenhof,1,3,1973-01-05,10008871,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6027,06620,Gewidmete Verkehrsfläche,1,21,2010-12-07,10459393,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6028,06522,Fasanplatz,1,3,2002-06-04,10397244,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6029,03148,Mechelgasse,1,3,1863-06-30,10003077,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_602a,01376,Gänsbachergasse,2,3|11,1911-02-22,10001333,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_602b,04707,Stelzhamergasse,1,3,1907-07-26,10004608,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_602c,01355,Fünkhgasse,1,14,1896-06-20,10001312,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_602d,12311,Jeitnerweg,2,17|18,2002-06-04,10008394,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_602e,03914,Reiterberggasse,1,23,1973-01-05,10003833,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_602f,02421,Keldorfergasse,1,10,1959-09-02,10002362,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6030,06030,Oskar-Grissemann-Straße,2,21|22,1981-02-12,10005865,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6031,12716,Leopoldine-Glöckel-Weg,1,12,2006-02-21,10458432,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6032,05589,Markwardstiege,1,13,1973-01-09,10005472,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6033,04620,Spissakgasse,1,11,1954-04-21,10004521,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6034,03039,Mandlgasse,1,12,1865-06-30,10002970,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6035,00714,Clementinengasse,1,15,1973-01-05,10000689,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6036,06085,Baron-Karl-Gasse,1,10,1995-09-21,10005918,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6037,02613,Korntheuergasse,1,19,1912-08-01,10002547,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6038,05414,Zampisgasse,1,23,1958-03-19,10005304,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6039,04050,Rotensterngasse,1,2,1885-06-30,10003965,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_603a,01094,Ernst-Burger-Gasse,1,14,1963-11-20,10001055,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_603b,01847,Hauslabgasse,2,4|5,1891-06-23,10001796,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_603c,04081,Rüdigergasse,1,5,1862-06-30,10003995,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_603d,02297,Justgasse,1,21,1914-02-20,10002238,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_603e,01890,Heinrich-Mitteis-Gasse,1,21,1954-04-21,10001838,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_603f,04608,Sperbergasse,1,21,1942-02-02,10004509,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6040,09499,Strohbogasse,1,21,1970-10-20,10006850,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6041,01326,Friedrichstraße,1,1,1913-10-31,10001283,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6042,00209,Anschützgasse,1,15,1894-01-01,10000198,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6043,02038,Hofmoklgasse,1,15,1938-12-09,10001983,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6044,03886,Redtenbachergasse,2,16|17,1894-06-30,10003805,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6045,03028,Maireckergasse,1,23,1957-10-02,10002959,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6046,04921,Toscaninigasse,1,23,1960-06-01,10004820,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6047,03792,Pühringergasse,1,23,1973-01-05,10003712,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6048,04554,Skurawygasse,1,23,1958-10-15,10004455,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6049,01736,Haidengasse,1,23,1973-01-05,10001687,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_604a,02105,Hungereckstraße,1,23,1964-12-18,10002050,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_604b,05493,Zwerggrabengasse,1,23,1973-01-05,10005382,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_604c,01773,Hammer-Purgstall-Gasse,1,2,1894-01-01,10001723,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_604d,03268,Moosbruggergasse,1,12,1909-02-19,10003196,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_604e,00536,Bombekgasse,1,12,1928-05-30,10000520,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_604f,01970,Ahornweg,1,22,1978-01-16,10001916,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6050,03041,Mannaberggasse,1,22,1961-07-05,10002971,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6051,04145,Sandrockgasse,1,21,1961-04-26,10004058,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6052,03701,Plankenbüchlergasse,1,21,1901-06-30,10003621,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6053,03306,Müller-Guttenbrunn-Straße,1,14,1935-03-08,10003234,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6054,00744,Cumberlandstraße,1,14,1965-04-07,10000719,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6055,01421,Geblergasse,2,16|17,1894-01-01,10001378,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6056,00932,Drewitzweg,1,14,1929-04-24,10000896,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6057,12174,Schöneckergasse,1,14,1985-01-10,10008281,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6058,03223,Mitisgasse,1,14,1896-02-20,10003151,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_6059,04756,Straßäckergasse,1,22,1932-11-20,10004657,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_605a,04888,Thürnlhofstraße,1,11,1920-05-05,10004787,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_605b,00946,Düsseldorfstraße,1,22,1959-04-15,10000910,1113,Gemeindestraße
